Date,Dew Point Temperature (C),Average Temperature (C),Visibility (mi),Average Wind Speed (knots),Maximum Sustained Wind Speed (knots),Maximum Gust (knots),Maximum Temperature (C),Minimum Temperature (C),Precipitation (in)
1/29/21,4.444444444444445,15.555555555555555,6.7,3.2,5.8,12.0,21.27777777777778,7.777777777777778,0.0
1/30/21,8.499999999999998,17.0,6.0,2.9,7.8,999.9,23.5,8.38888888888889,0.0
1/31/21,9.222222222222221,18.666666666666664,5.8,3.5,9.7,14.0,26.0,9.000000000000002,0.0
2/1/21,12.833333333333334,20.055555555555554,6.1,2.6,5.8,10.3,26.5,10.5,0.0
2/2/21,12.611111111111112,21.999999999999996,6.3,3.6,7.8,10.7,29.0,12.222222222222221,0.0
2/3/21,12.111111111111109,20.222222222222225,6.1,3.4,5.8,12.2,27.88888888888889,11.88888888888889,0.0
2/4/21,12.166666666666666,20.555555555555557,5.1,3.4,7.8,10.3,26.999999999999996,11.61111111111111,0.0
2/5/21,12.0,20.555555555555557,6.1,3.3,5.8,15.5,26.999999999999996,11.500000000000002,0.0
2/6/21,12.611111111111112,21.555555555555557,5.9,2.7,5.8,999.9,28.277777777777782,12.0,0.0
2/7/21,10.5,22.38888888888889,6.0,3.4,5.8,12.2,29.0,12.277777777777779,0.0
2/8/21,12.722222222222221,22.38888888888889,6.0,4.9,13.6,999.9,28.61111111111111,12.888888888888891,0.0
2/9/21,13.444444444444446,16.944444444444443,5.7,8.4,11.7,17.1,27.5,13.0,0.57
2/10/21,12.666666666666664,14.333333333333334,6.0,6.3,11.7,27.2,20.888888888888886,12.722222222222221,1.41
2/13/21,11.722222222222221,17.22222222222222,6.1,2.2,3.9,10.7,24.27777777777778,11.38888888888889,0.0
2/14/21,12.555555555555555,19.777777777777775,5.7,2.9,5.8,12.2,26.999999999999996,11.11111111111111,0.0
2/15/21,11.61111111111111,21.611111111111114,6.0,4.5,9.7,13.0,29.0,11.88888888888889,0.0
2/16/21,13.166666666666668,21.333333333333336,6.2,7.3,15.5,17.7,27.22222222222222,12.388888888888888,0.0
2/17/21,5.499999999999999,19.333333333333332,6.7,10.6,15.5,21.6,25.777777777777782,10.88888888888889,0.0
2/18/21,1.3888888888888888,18.22222222222222,6.7,5.5,9.7,15.9,24.499999999999996,9.5,0.0
2/19/21,5.944444444444446,20.38888888888889,6.0,3.8,5.8,11.8,25.0,9.277777777777779,0.0
2/21/21,11.944444444444445,17.166666666666668,9.8,2.9,6.0,12.2,25.888888888888886,11.500000000000002,0.0
2/22/21,13.777777777777777,22.333333333333332,5.0,3.0,5.8,10.5,28.000000000000004,12.611111111111112,0.0
2/23/21,14.777777777777779,23.333333333333332,6.2,3.8,9.7,12.6,30.0,13.722222222222223,0.0
2/24/21,15.61111111111111,22.333333333333332,6.1,5.9,15.5,999.9,29.72222222222222,15.11111111111111,0.0
2/25/21,17.944444444444443,21.166666666666664,4.7,4.3,9.7,12.4,25.38888888888889,18.000000000000004,0.03
2/26/21,13.222222222222221,16.72222222222222,5.7,8.6,15.5,22.3,24.499999999999996,14.000000000000002,0.01
2/27/21,10.666666666666668,15.61111111111111,6.7,6.0,11.7,21.4,21.27777777777778,14.000000000000002,0.01
2/28/21,14.333333333333334,19.055555555555557,6.0,3.0,7.8,10.1,22.88888888888889,14.11111111111111,0.0
3/1/21,14.555555555555555,20.0,5.0,7.7,17.5,27.4,26.0,14.000000000000002,0.0
3/2/21,8.222222222222221,17.166666666666668,6.7,10.3,15.5,27.4,24.777777777777775,14.222222222222221,0.0
3/3/21,10.166666666666664,16.166666666666668,6.6,5.8,11.7,14.4,21.5,14.000000000000002,0.0
3/4/21,14.222222222222221,15.5,3.7,2.9,5.8,12.6,20.888888888888886,13.777777777777777,0.17
3/5/21,18.61111111111111,19.388888888888893,1.6,3.0,5.8,10.1,21.22222222222222,13.88888888888889,0.1
3/6/21,18.388888888888886,20.27777777777778,4.2,6.2,11.7,17.5,22.277777777777775,17.0,0.72
3/7/21,13.722222222222223,19.499999999999996,6.7,6.8,11.7,17.7,23.000000000000004,16.72222222222222,0.0
3/8/21,14.61111111111111,19.27777777777778,6.5,3.4,7.8,11.8,22.5,16.72222222222222,0.0
3/9/21,15.277777777777779,19.833333333333332,4.5,4.3,9.7,11.7,24.111111111111114,16.5,0.0
3/10/21,16.555555555555557,21.444444444444443,4.7,4.0,7.8,16.5,26.0,16.5,0.0
3/11/21,17.166666666666668,22.83333333333333,5.0,3.2,5.8,10.1,26.0,18.22222222222222,0.0
3/12/21,17.22222222222222,23.61111111111111,5.8,5.8,9.7,13.2,29.0,18.22222222222222,0.0
3/13/21,17.38888888888889,22.055555555555557,4.6,3.3,6.2,10.7,29.0,18.22222222222222,0.0
3/14/21,17.72222222222222,22.38888888888889,3.1,4.5,9.7,12.8,25.611111111111107,18.22222222222222,0.0
3/15/21,17.0,24.222222222222218,6.1,5.7,9.7,15.0,29.0,17.88888888888889,0.0
3/16/21,18.61111111111111,24.222222222222218,5.1,3.3,5.8,11.7,28.000000000000004,17.61111111111111,0.0
3/17/21,19.61111111111111,25.777777777777782,5.7,5.1,7.8,14.8,30.0,17.38888888888889,0.0
3/18/21,20.33333333333333,26.0,6.3,6.0,9.7,14.8,30.0,19.111111111111114,0.0
3/19/21,19.777777777777775,26.11111111111111,6.1,5.4,9.7,15.3,31.0,20.27777777777778,0.0
3/20/21,17.22222222222222,23.5,6.4,7.8,13.6,24.7,30.0,18.000000000000004,0.0
3/21/21,9.000000000000002,14.833333333333334,6.6,13.8,17.5,26.6,30.0,13.38888888888889,0.0
3/22/21,5.166666666666665,17.11111111111111,6.7,9.7,17.5,20.2,20.222222222222225,13.277777777777779,0.0
3/23/21,8.666666666666666,16.444444444444443,6.2,3.8,9.7,11.7,20.222222222222225,13.722222222222223,0.0
3/24/21,13.722222222222223,18.944444444444443,4.1,3.7,7.8,11.3,24.0,13.61111111111111,0.0
3/25/21,13.11111111111111,23.5,5.9,5.0,7.8,16.1,28.77777777777778,14.000000000000002,0.0
3/26/21,15.277777777777779,23.833333333333336,6.5,5.0,7.8,16.1,28.77777777777778,17.11111111111111,0.0
3/27/21,19.72222222222222,25.33333333333333,5.7,4.8,11.7,13.6,29.0,19.388888888888893,0.0
3/28/21,21.22222222222222,26.555555555555557,5.5,3.8,5.8,11.5,31.0,20.27777777777778,0.0
3/29/21,21.999999999999996,27.055555555555557,6.3,7.5,11.7,15.9,30.27777777777778,21.77777777777778,0.0
3/30/21,21.944444444444443,27.666666666666668,6.7,7.9,13.6,20.0,32.0,23.88888888888889,0.0
3/31/21,21.888888888888893,26.27777777777778,6.7,6.5,11.7,21.4,30.61111111111111,24.0,0.0
4/1/21,21.666666666666668,27.444444444444446,6.7,7.4,11.7,17.9,32.0,22.722222222222225,0.0
4/2/21,21.888888888888893,27.61111111111111,6.7,5.7,11.7,13.2,32.0,22.5,0.0
4/3/21,19.66666666666667,27.277777777777775,5.8,7.1,13.6,16.9,32.0,21.888888888888893,0.0
4/4/21,15.777777777777779,21.38888888888889,6.7,9.1,13.6,17.7,31.61111111111111,18.72222222222222,0.0
4/5/21,16.38888888888889,21.27777777777778,6.2,4.3,8.0,16.9,25.11111111111111,18.61111111111111,0.0
4/6/21,18.666666666666664,25.666666666666668,5.4,4.3,9.7,9.9,30.0,18.388888888888886,0.0
4/7/21,18.88888888888889,25.0,5.8,6.1,9.7,14.2,30.0,20.500000000000004,0.02
4/8/21,16.77777777777778,19.61111111111111,5.7,6.8,13.6,14.8,26.999999999999996,16.61111111111111,0.37
4/9/21,13.833333333333334,19.833333333333332,6.7,6.0,9.7,12.4,22.61111111111111,16.5,0.01
4/10/21,16.444444444444443,23.22222222222222,6.3,3.6,9.7,10.3,26.999999999999996,17.0,0.0
4/11/21,17.27777777777778,25.38888888888889,6.5,4.6,7.8,16.5,31.0,18.72222222222222,0.0
4/12/21,19.944444444444446,26.77777777777778,6.4,5.2,11.7,15.0,32.0,18.388888888888886,0.0
4/13/21,20.888888888888886,27.444444444444446,6.2,4.2,6.6,13.4,32.0,20.222222222222225,0.0
4/14/21,20.444444444444443,27.277777777777775,6.5,8.3,12.4,18.6,31.22222222222222,20.611111111111107,0.0
4/15/21,20.27777777777778,22.722222222222225,5.1,5.6,9.7,18.6,30.72222222222222,21.0,0.19
4/16/21,20.166666666666668,21.22222222222222,4.8,4.1,11.7,13.8,26.0,20.0,0.8
4/17/21,18.22222222222222,23.5,6.2,5.5,9.7,11.8,26.0,20.0,0.01
4/18/21,19.0,22.055555555555557,3.9,4.2,7.8,11.7,26.77777777777778,19.222222222222218,0.04
4/19/21,17.83333333333333,21.666666666666668,5.2,5.5,7.8,13.4,26.77777777777778,19.0,0.07
4/20/21,17.38888888888889,22.61111111111111,6.0,5.4,7.8,10.5,25.222222222222225,18.61111111111111,0.02
4/21/21,19.499999999999996,26.055555555555557,6.3,4.1,7.8,15.5,30.77777777777778,19.777777777777775,0.0
4/22/21,20.944444444444443,26.666666666666668,5.9,2.9,5.8,13.6,31.38888888888889,19.777777777777775,0.0
4/23/21,21.611111111111114,29.11111111111111,5.6,5.0,9.7,14.2,34.0,21.0,0.0
4/24/21,21.22222222222222,28.444444444444443,6.7,8.0,13.6,20.4,33.388888888888886,24.0,0.0
4/25/21,20.33333333333333,23.666666666666664,6.5,5.9,11.7,16.5,31.38888888888889,20.38888888888889,0.32
4/26/21,19.72222222222222,21.888888888888893,5.7,4.4,9.7,13.4,26.722222222222218,20.27777777777778,0.1
4/27/21,20.944444444444443,21.944444444444443,3.8,3.8,5.8,999.9,23.77777777777778,20.777777777777782,0.22
4/28/21,18.666666666666664,20.72222222222222,4.8,7.4,11.7,15.2,22.61111111111111,18.5,0.5
4/29/21,15.833333333333334,22.944444444444443,6.6,5.3,13.6,17.1,28.000000000000004,16.11111111111111,0.0
4/30/21,17.83333333333333,26.666666666666668,6.3,3.2,7.8,999.9,32.0,16.0,0.0
5/1/21,21.055555555555557,28.5,5.3,4.4,7.8,15.5,33.0,20.38888888888889,0.0
5/2/21,21.666666666666668,24.27777777777778,3.3,4.8,15.5,27.2,33.0,19.0,1.29
5/3/21,21.999999999999996,23.77777777777778,4.9,3.2,7.8,11.7,31.27777777777778,19.111111111111114,0.07
5/4/21,21.666666666666668,24.444444444444443,6.1,5.7,16.9,43.9,30.77777777777778,20.38888888888889,1.35
5/5/21,21.5,27.11111111111111,6.4,4.5,9.7,12.4,30.88888888888889,21.0,0.1
5/6/21,22.11111111111111,27.16666666666667,6.0,5.2,9.7,12.6,32.0,22.722222222222225,0.23
5/7/21,23.333333333333332,29.333333333333332,5.8,5.0,9.7,12.4,34.0,22.5,0.0
5/8/21,24.0,29.833333333333332,6.4,5.7,9.7,15.3,34.0,25.0,0.0
5/9/21,23.833333333333336,30.22222222222222,6.7,6.7,9.7,17.3,35.0,26.22222222222222,0.02
5/10/21,23.000000000000004,30.055555555555557,6.7,7.7,11.7,16.1,35.0,26.0,0.0
5/11/21,22.88888888888889,31.11111111111111,6.7,9.2,13.6,19.0,35.0,25.72222222222222,0.0
5/12/21,23.77777777777778,30.88888888888889,6.7,7.5,13.6,20.6,35.0,25.0,0.0
5/13/21,24.66666666666667,29.72222222222222,6.7,7.3,17.5,20.6,35.0,26.11111111111111,0.1
5/14/21,25.444444444444443,28.833333333333332,6.2,7.4,15.5,27.2,33.0,25.0,0.71
5/15/21,24.444444444444443,31.0,6.7,9.0,13.6,22.3,36.0,25.777777777777782,0.0
5/16/21,24.166666666666668,31.833333333333332,6.7,8.6,15.5,22.9,36.0,27.277777777777775,0.0
5/17/21,24.055555555555557,29.72222222222222,6.7,6.9,15.5,21.4,36.0,26.0,0.07
5/18/21,25.444444444444443,29.444444444444443,6.7,6.8,13.6,25.3,34.0,25.611111111111107,0.47
5/19/21,24.27777777777778,31.27777777777778,6.7,10.0,13.6,23.1,35.0,25.611111111111107,0.0
5/20/21,23.555555555555557,31.666666666666668,6.7,9.4,13.6,19.8,35.22222222222222,28.000000000000004,0.0
5/21/21,23.666666666666664,32.27777777777778,6.7,10.1,15.5,21.8,37.0,27.11111111111111,0.0
5/22/21,24.555555555555557,31.88888888888889,6.7,7.6,14.6,20.6,37.0,26.11111111111111,0.0
5/23/21,24.833333333333332,32.05555555555556,6.7,5.9,11.7,19.4,37.0,26.22222222222222,0.0
5/24/21,24.88888888888889,28.72222222222222,6.7,4.3,9.7,17.3,35.5,25.0,0.16
5/25/21,24.555555555555557,29.0,6.5,4.5,9.7,14.8,35.0,24.0,0.02
5/26/21,25.222222222222225,28.77777777777778,6.4,4.9,9.7,20.6,33.0,25.0,0.76
5/27/21,25.11111111111111,31.22222222222222,6.7,6.6,13.6,20.2,35.0,25.27777777777778,0.07
5/28/21,24.777777777777775,32.166666666666664,6.7,8.2,11.7,19.4,36.0,25.611111111111107,0.0
5/29/21,24.833333333333332,28.277777777777782,6.7,5.1,23.3,31.7,35.5,24.61111111111111,1.3
5/30/21,26.0,30.77777777777778,6.6,5.1,9.7,16.7,35.0,24.61111111111111,0.11
5/31/21,25.27777777777778,27.444444444444446,6.2,5.6,15.5,27.6,34.888888888888886,24.111111111111114,2.66
6/1/21,24.66666666666667,25.611111111111107,4.1,4.5,11.7,22.5,32.72222222222222,23.88888888888889,3.3
6/2/21,24.444444444444443,25.555555555555557,5.3,5.1,9.7,15.7,30.11111111111111,23.77777777777778,0.78
6/3/21,25.500000000000004,29.88888888888889,6.5,5.5,17.5,29.1,35.0,23.77777777777778,0.49
6/4/21,20.888888888888886,24.27777777777778,6.5,8.5,13.6,20.2,33.22222222222222,21.722222222222218,0.3
6/5/21,20.777777777777782,26.888888888888893,6.7,3.7,7.8,11.8,30.77777777777778,21.77777777777778,0.0
6/6/21,21.055555555555557,29.88888888888889,6.6,3.7,5.8,10.7,35.0,22.11111111111111,0.0
6/7/21,23.333333333333332,30.166666666666668,6.7,4.2,7.8,11.1,35.0,23.72222222222222,0.0
6/8/21,23.5,30.5,6.7,4.9,9.7,16.7,35.0,23.72222222222222,0.0
6/9/21,24.166666666666668,30.61111111111111,6.7,5.3,7.8,12.8,35.0,24.499999999999996,0.0
6/10/21,24.88888888888889,28.388888888888886,6.6,5.1,13.6,18.1,34.27777777777778,24.88888888888889,0.35
6/11/21,24.72222222222222,29.333333333333332,6.7,6.1,13.6,23.3,35.0,24.777777777777775,0.0
6/12/21,24.72222222222222,28.88888888888889,6.7,7.8,13.6,21.2,33.72222222222222,25.777777777777782,0.07
6/13/21,25.27777777777778,27.38888888888889,6.5,5.3,29.1,999.9,32.111111111111114,24.0,0.37
6/14/21,25.833333333333332,28.444444444444443,6.6,4.5,11.7,15.2,32.111111111111114,25.888888888888886,0.3
6/15/21,25.0,30.88888888888889,6.7,6.4,11.7,19.8,35.0,26.38888888888889,0.0
6/16/21,25.666666666666668,29.444444444444443,6.6,5.7,11.7,23.1,35.0,25.0,0.07
6/17/21,25.444444444444443,31.22222222222222,6.7,7.3,15.5,20.4,36.0,26.38888888888889,0.0
6/18/21,25.166666666666668,32.44444444444444,6.7,7.7,13.6,15.9,37.0,27.277777777777775,0.0
6/19/21,25.833333333333332,32.166666666666664,6.4,6.5,9.7,15.5,37.0,28.000000000000004,0.0
6/20/21,25.777777777777782,32.611111111111114,6.7,6.9,11.7,23.3,37.0,29.0,0.0
6/21/21,24.833333333333332,30.5,6.2,7.0,17.5,25.3,36.27777777777778,23.22222222222222,3.28
6/22/21,25.222222222222225,27.38888888888889,4.1,4.3,11.7,23.7,36.27777777777778,23.22222222222222,0.74
6/23/21,24.444444444444443,25.944444444444443,4.4,3.1,13.6,15.2,29.27777777777778,23.77777777777778,2.32
6/24/21,24.833333333333332,27.11111111111111,4.5,4.0,9.7,999.9,32.0,23.77777777777778,0.07
6/25/21,25.666666666666668,28.5,5.0,5.2,13.6,20.4,34.0,25.611111111111107,0.54
6/26/21,25.944444444444443,28.5,5.9,4.9,11.7,21.0,33.0,25.72222222222222,0.3
6/27/21,26.444444444444443,30.166666666666668,6.3,5.3,15.5,32.2,35.0,25.888888888888886,0.04
6/28/21,25.72222222222222,27.444444444444446,6.2,5.7,21.4,29.1,34.5,24.0,1.35
6/29/21,26.27777777777778,29.5,6.2,5.3,9.7,18.1,33.0,25.222222222222225,2.21
6/30/21,25.833333333333332,30.61111111111111,6.7,8.3,15.5,25.3,34.0,26.611111111111114,0.03
7/1/21,25.33333333333333,31.555555555555557,6.7,9.5,17.5,21.2,36.0,26.999999999999996,0.0
7/2/21,25.11111111111111,30.833333333333332,6.7,7.3,11.7,37.1,34.388888888888886,26.722222222222218,0.05
7/3/21,26.27777777777778,30.444444444444443,6.7,6.4,19.4,999.9,36.0,26.722222222222218,0.17
7/4/21,25.555555555555557,31.444444444444443,6.7,5.8,11.7,16.7,36.0,25.611111111111107,0.0
7/5/21,25.055555555555554,30.72222222222222,6.7,4.9,15.5,22.9,35.388888888888886,25.0,0.01
7/6/21,24.388888888888893,29.944444444444443,6.7,4.6,13.6,16.7,35.0,24.88888888888889,0.0
7/7/21,25.11111111111111,29.333333333333332,6.5,6.0,11.7,23.3,34.0,25.222222222222225,0.15
7/8/21,25.0,30.555555555555557,6.7,5.3,9.9,16.9,35.0,25.222222222222225,0.5
7/9/21,24.777777777777775,31.61111111111111,6.7,3.8,7.8,14.4,35.72222222222222,25.11111111111111,0.0
7/10/21,24.444444444444443,32.333333333333336,6.7,5.0,9.7,13.8,37.0,25.222222222222225,0.0
7/11/21,24.333333333333332,32.22222222222222,6.7,6.2,9.7,16.3,37.0,25.38888888888889,0.0
7/12/21,25.0,31.61111111111111,6.7,6.6,15.5,16.1,36.0,26.0,0.0
7/13/21,24.222222222222218,32.388888888888886,6.7,6.2,11.7,15.5,37.0,25.72222222222222,0.0
7/14/21,24.777777777777775,32.833333333333336,6.7,4.1,7.8,17.5,37.0,25.611111111111107,0.0
7/15/21,24.66666666666667,31.27777777777778,6.7,4.2,13.6,16.1,36.77777777777778,26.0,0.01
7/16/21,24.0,28.833333333333332,6.2,5.2,21.4,33.2,36.0,23.61111111111111,1.03
7/17/21,24.555555555555557,29.833333333333332,6.0,4.1,9.7,13.4,35.27777777777778,23.61111111111111,0.0
7/18/21,24.111111111111114,30.88888888888889,6.7,5.4,13.6,22.7,36.0,24.388888888888893,0.27
7/19/21,24.444444444444443,28.72222222222222,6.7,6.8,13.6,17.7,34.888888888888886,25.222222222222225,0.12
7/20/21,24.66666666666667,28.277777777777782,6.7,7.0,11.7,13.8,31.11111111111111,25.222222222222225,0.03
7/21/21,24.66666666666667,27.77777777777778,6.7,7.2,13.6,17.1,30.0,24.222222222222218,0.04
7/22/21,23.944444444444443,31.61111111111111,6.6,4.3,7.8,15.5,36.0,24.222222222222218,0.0
7/23/21,23.88888888888889,33.05555555555556,6.7,5.2,9.7,13.8,38.0,25.222222222222225,0.21
7/24/21,23.833333333333336,33.333333333333336,6.3,6.9,13.6,18.1,38.0,25.777777777777782,0.04
7/25/21,24.0,33.22222222222222,6.6,5.5,9.7,14.0,38.0,26.38888888888889,0.0
7/26/21,26.0,32.55555555555556,6.4,4.3,11.7,999.9,37.611111111111114,26.999999999999996,0.0
7/27/21,24.88888888888889,33.44444444444444,6.2,5.5,7.8,13.4,39.0,27.11111111111111,0.0
7/28/21,24.444444444444443,31.72222222222222,6.5,5.2,17.5,24.9,40.0,25.72222222222222,0.04
7/29/21,25.555555555555557,29.833333333333332,5.4,5.4,25.3,35.0,38.111111111111114,25.72222222222222,0.28
7/30/21,26.22222222222222,30.0,6.1,4.7,11.7,23.3,36.111111111111114,24.88888888888889,0.99
7/31/21,25.38888888888889,30.72222222222222,6.7,5.6,19.4,29.1,35.0,24.88888888888889,0.03
8/1/21,24.66666666666667,30.166666666666668,6.6,5.5,19.4,29.1,37.0,24.72222222222222,0.13
8/2/21,24.777777777777775,31.555555555555557,6.1,4.3,11.7,14.4,37.0,24.61111111111111,0.01
8/3/21,25.11111111111111,29.61111111111111,6.5,6.8,15.5,29.1,36.0,25.611111111111107,0.04
8/4/21,25.555555555555557,29.555555555555557,6.6,5.4,13.6,14.6,35.0,25.72222222222222,0.06
8/5/21,26.555555555555557,28.61111111111111,6.2,4.7,15.5,19.4,33.388888888888886,26.38888888888889,0.75
8/6/21,25.944444444444443,28.61111111111111,6.2,3.8,13.6,20.0,34.0,25.611111111111107,0.08
8/7/21,26.38888888888889,29.166666666666668,5.7,3.8,13.6,25.3,36.0,25.611111111111107,0.58
8/8/21,26.944444444444443,29.72222222222222,4.8,4.6,13.6,14.2,35.27777777777778,25.72222222222222,0.44
8/9/21,25.777777777777782,26.888888888888893,4.2,5.2,9.7,14.4,31.11111111111111,25.222222222222225,3.07
8/10/21,25.944444444444443,27.5,6.6,4.1,13.6,23.9,32.0,24.0,1.74
8/11/21,25.944444444444443,28.72222222222222,5.8,4.4,11.7,12.8,34.0,23.88888888888889,1.04
8/12/21,25.944444444444443,30.166666666666668,6.7,5.0,17.5,18.6,35.0,23.88888888888889,0.0
8/13/21,25.444444444444443,29.444444444444443,6.7,5.4,13.6,25.3,35.0,24.61111111111111,2.42
8/14/21,26.055555555555557,27.722222222222225,5.5,5.2,11.7,27.2,33.0,24.61111111111111,0.06
8/15/21,25.500000000000004,28.000000000000004,6.7,5.1,13.6,999.9,32.0,25.0,0.73
8/16/21,26.11111111111111,29.444444444444443,6.5,4.8,9.7,999.9,34.0,25.888888888888886,0.0
8/17/21,25.38888888888889,31.72222222222222,6.7,4.2,7.8,15.5,36.0,25.888888888888886,0.0
8/18/21,24.72222222222222,27.77777777777778,6.6,5.0,15.5,999.9,35.888888888888886,24.88888888888889,0.0
8/19/21,24.72222222222222,28.666666666666668,6.3,4.0,13.6,999.9,35.0,24.777777777777775,0.0
8/20/21,25.055555555555554,31.11111111111111,6.3,4.7,9.7,15.5,35.0,24.777777777777775,0.0
8/21/21,24.66666666666667,31.833333333333332,6.7,4.8,9.7,13.6,36.0,25.888888888888886,0.0
8/22/21,23.77777777777778,31.88888888888889,6.7,6.9,11.7,13.6,36.0,27.5,0.0
8/23/21,24.27777777777778,31.61111111111111,6.7,6.4,11.7,18.6,37.0,26.22222222222222,0.0
8/24/21,25.166666666666668,30.555555555555557,6.7,6.0,11.7,18.6,35.111111111111114,25.888888888888886,0.0
8/25/21,25.27777777777778,28.72222222222222,5.9,5.5,11.7,14.6,34.0,25.500000000000004,0.14
8/26/21,24.777777777777775,30.444444444444443,6.7,4.8,11.7,14.6,35.0,24.61111111111111,0.05
8/27/21,22.944444444444443,28.77777777777778,6.7,6.3,15.5,25.4,34.72222222222222,22.61111111111111,0.0
8/28/21,23.444444444444443,28.666666666666668,6.7,4.4,13.6,22.5,35.0,22.277777777777775,0.33
8/29/21,25.055555555555554,28.833333333333332,6.7,4.0,9.7,13.0,33.22222222222222,23.72222222222222,0.0
8/30/21,24.388888888888893,30.77777777777778,6.7,4.4,13.6,18.3,35.0,23.61111111111111,0.0
8/31/21,24.27777777777778,28.444444444444443,6.4,4.3,7.8,23.3,34.27777777777778,23.000000000000004,2.35
9/1/21,24.944444444444446,28.61111111111111,6.7,5.2,10.9,20.6,34.0,23.88888888888889,0.19
9/2/21,25.166666666666668,30.38888888888889,6.7,4.5,7.8,12.4,35.0,24.61111111111111,0.17
9/3/21,24.499999999999996,31.333333333333332,6.7,4.3,9.7,999.9,36.0,25.27777777777778,0.0
9/4/21,24.111111111111114,31.444444444444443,6.7,4.9,7.8,11.3,36.0,25.38888888888889,0.0
9/5/21,24.27777777777778,30.88888888888889,6.7,4.8,13.6,14.2,37.0,25.0,0.0
9/6/21,24.833333333333332,29.944444444444443,6.7,4.9,13.6,14.4,36.0,24.72222222222222,0.01
9/7/21,23.88888888888889,30.666666666666668,6.7,5.2,9.7,18.8,37.0,24.61111111111111,0.0
9/8/21,24.055555555555557,29.5,6.7,4.7,13.6,16.9,35.5,25.0,0.0
9/9/21,24.833333333333332,31.88888888888889,6.7,4.9,7.8,999.9,37.0,25.0,0.0
9/10/21,25.666666666666668,31.5,6.1,3.4,7.8,13.6,36.5,26.11111111111111,0.0
9/11/21,24.88888888888889,32.888888888888886,6.5,4.6,9.7,15.5,38.0,25.777777777777782,0.0
9/12/21,23.555555555555557,33.05555555555556,6.6,5.1,9.7,19.4,38.0,25.777777777777782,0.0
9/13/21,24.72222222222222,32.44444444444444,6.0,5.1,11.7,12.4,37.22222222222222,25.0,0.0
9/14/21,25.38888888888889,29.22222222222222,6.7,4.8,17.5,21.4,37.0,25.38888888888889,0.0
9/15/21,24.72222222222222,30.555555555555557,6.7,4.1,11.7,15.5,35.611111111111114,25.27777777777778,0.0
9/16/21,24.66666666666667,27.722222222222225,6.5,3.9,11.7,25.8,35.611111111111114,23.72222222222222,1.55
9/17/21,24.499999999999996,29.333333333333332,5.9,4.3,13.6,23.3,35.0,23.77777777777778,0.01
9/18/21,25.27777777777778,29.27777777777778,5.3,5.4,11.7,13.6,34.5,24.499999999999996,0.0
9/19/21,25.33333333333333,30.88888888888889,6.7,5.7,11.7,17.5,36.0,25.0,0.54
9/20/21,25.27777777777778,29.61111111111111,6.3,5.0,9.7,13.8,35.0,24.388888888888893,0.19
9/21/21,24.166666666666668,30.27777777777778,6.7,3.9,9.7,10.1,36.0,24.111111111111114,0.0
9/22/21,23.88888888888889,30.72222222222222,6.6,5.0,9.7,17.3,36.0,24.499999999999996,0.01
9/23/21,24.333333333333332,28.444444444444443,6.7,5.2,13.6,28.7,34.5,24.388888888888893,0.52
9/24/21,23.944444444444443,28.666666666666668,6.7,5.3,11.7,23.1,35.0,24.222222222222218,0.11
9/25/21,24.166666666666668,30.333333333333332,6.7,4.4,7.8,10.5,35.0,23.88888888888889,0.0
9/26/21,23.666666666666664,30.72222222222222,6.3,3.7,5.8,999.9,35.0,24.27777777777778,0.0
9/27/21,24.499999999999996,31.38888888888889,5.9,3.6,5.8,999.9,37.0,24.222222222222218,0.0
9/28/21,25.11111111111111,31.166666666666668,5.1,4.5,7.8,10.5,35.0,25.500000000000004,0.0
9/29/21,24.61111111111111,31.666666666666668,5.8,4.2,10.9,21.0,36.0,25.0,0.0
9/30/21,24.72222222222222,31.555555555555557,6.6,4.1,7.8,21.0,36.0,25.27777777777778,0.0
10/1/21,24.333333333333332,28.277777777777782,5.3,4.3,13.6,22.1,36.0,23.72222222222222,0.02
10/2/21,24.388888888888893,30.38888888888889,5.7,4.1,7.8,9.7,35.0,23.72222222222222,0.0
10/3/21,24.166666666666668,29.0,6.6,4.4,9.7,18.1,36.0,23.111111111111107,0.01
10/4/21,23.277777777777782,30.0,6.7,4.6,7.8,999.9,35.0,22.88888888888889,0.0
10/5/21,22.944444444444443,30.444444444444443,6.5,4.9,9.7,11.3,35.0,23.277777777777782,0.0
10/6/21,20.444444444444443,30.666666666666668,6.7,4.8,9.7,15.9,36.0,23.277777777777782,0.0
10/7/21,21.666666666666668,31.27777777777778,6.7,7.2,13.6,20.6,36.0,23.5,0.01
10/8/21,24.055555555555557,25.38888888888889,5.2,7.9,11.7,22.7,33.888888888888886,23.88888888888889,1.65
10/9/21,24.222222222222218,25.38888888888889,5.1,6.7,13.6,21.6,26.999999999999996,23.72222222222222,1.2
10/10/21,24.111111111111114,26.888888888888893,6.0,4.7,13.6,14.8,29.22222222222222,23.72222222222222,0.03
10/11/21,17.88888888888889,25.222222222222225,6.7,14.7,23.3,31.5,30.0,20.0,0.0
10/12/21,16.333333333333332,23.5,6.7,17.1,23.3,37.1,29.72222222222222,20.611111111111107,0.0
10/13/21,20.055555555555554,22.83333333333333,5.8,10.1,19.4,37.1,26.22222222222222,20.0,0.31
10/14/21,20.666666666666668,26.166666666666664,6.7,8.6,13.6,19.6,31.0,20.0,0.0
